,CUSTNO,avg_grade,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,GENDER,AGE,target_grade,R_grade
96,97,3.0,1.0,2.6666666666666665,3.0,5.0,1.0,1.6666666666666667,0.0,4.0,3.0,2.333333333333333,0.6666666666666666,2.6666666666666665,6.0,3.0,0.0,6.0,6.0,6.0,3.0,3.0,3.0,6.0,6.0,0.0,6.0,0,6,1.0,4.0
97,98,5.0,2.0,2.0,2.6666666666666665,3.0,1.6666666666666667,2.0,0.0,1.3333333333333333,3.0,3.0,0.0,2.6666666666666665,5.0,5.0,0.0,6.0,5.0,6.0,5.0,2.0,2.0,2.0,5.0,0.0,2.0,1,6,1.0,4.0
98,99,3.0,2.0,4.0,3.0,5.0,2.6666666666666665,0.6666666666666666,3.0,2.6666666666666665,3.0,3.0,0.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,5.0,0.0,6.0,0.0,6.0,1,6,1.0,4.0
99,100,2.0,2.0,3.333333333333333,3.0,3.0,0.6666666666666666,1.0,0.0,1.3333333333333333,1.6666666666666667,3.0,0.0,2.6666666666666665,6.0,2.0,0.0,5.0,5.0,6.0,3.0,3.0,0.0,6.0,4.0,0.0,5.0,1,6,0.0,4.0
100,101,1.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.333333333333333,2.6666666666666665,0.6666666666666666,0.0,2.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,6,0.0,4.0
101,102,3.0,1.3333333333333333,1.6666666666666667,3.0,3.333333333333333,1.6666666666666667,1.0,1.0,4.0,3.0,1.6666666666666667,1.6666666666666667,4.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,5.0,6.0,1.0,3.0,2.0,6.0,1,6,0.0,4.0
102,103,1.0,1.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,1,6,0.0,4.0
103,104,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.6666666666666665,2.0,1.3333333333333333,0.0,5.0,0.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1,6,0.0,4.0
104,105,2.0,1.0,1.6666666666666667,2.0,2.333333333333333,1.6666666666666667,2.0,0.6666666666666666,2.0,1.0,2.0,1.3333333333333333,0.0,5.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,2.0,0,6,0.0,4.0
105,106,3.0,2.0,2.6666666666666665,2.0,5.0,3.0,1.3333333333333333,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,3.0,4.0,0.0,2.0,5.0,3.0,3.0,5.0,0.0,2.0,2.0,0.0,2.0,1,6,0.0,4.0
106,107,3.0,2.0,4.0,2.0,3.6666666666666665,3.0,0.6666666666666666,0.0,2.6666666666666665,4.333333333333333,3.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,0.0,0.0,2.0,1,6,1.0,5.0
107,108,1.0,2.0,0.6666666666666666,2.0,3.0,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,3.0,3.0,0.0,1.3333333333333333,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,5.0,1,6,1.0,4.0
108,109,1.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,2.333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,3.0,1,6,0.0,4.0
109,110,5.0,2.0,4.0,2.0,3.0,1.6666666666666667,3.0,1.3333333333333333,2.6666666666666665,4.0,3.0,0.0,0.0,5.0,6.0,2.0,5.0,6.0,6.0,2.0,5.0,1.0,6.0,0.0,0.0,6.0,0,6,1.0,5.0
110,111,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,1.0,5.0
111,112,3.0,1.6666666666666667,1.3333333333333333,3.0,3.0,1.0,1.0,0.0,1.3333333333333333,3.0,3.0,0.0,0.0,3.0,3.0,0.0,6.0,3.0,6.0,6.0,6.0,5.0,2.0,0.0,0.0,5.0,1,6,0.0,4.0
112,113,3.0,2.0,3.0,2.6666666666666665,3.0,1.0,3.0,0.6666666666666666,4.0,3.0,2.0,0.6666666666666666,4.0,6.0,3.0,0.0,3.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,6.0,6.0,1,6,1.0,5.0
113,114,2.0,2.0,0.6666666666666666,2.333333333333333,3.6666666666666665,1.0,0.6666666666666666,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,5.0,0.0,0.0,6.0,6.0,2.0,5.0,5.0,0.0,4.0,2.0,0.0,2.0,1,6,1.0,5.0
114,115,6.0,2.0,3.333333333333333,3.0,2.0,3.0,0.3333333333333333,0.0,4.0,4.333333333333333,3.0,0.0,4.0,6.0,6.0,0.0,3.0,6.0,3.0,6.0,3.0,6.0,4.0,6.0,0.0,1.0,1,6,1.0,4.0
115,116,1.0,1.0,0.3333333333333333,1.0,0.0,1.3333333333333333,1.0,0.0,0.0,3.0,1.3333333333333333,0.0,0.0,1.0,2.0,0.0,4.0,5.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,1,6,0.0,5.0
116,117,6.0,2.0,1.6666666666666667,1.3333333333333333,3.333333333333333,0.3333333333333333,1.0,2.0,2.6666666666666665,2.6666666666666665,3.0,1.3333333333333333,2.6666666666666665,6.0,5.0,4.0,3.0,3.0,5.0,3.0,0.0,6.0,1.0,5.0,5.0,2.0,1,6,1.0,4.0
117,118,6.0,2.0,4.0,4.0,3.6666666666666665,3.0,0.6666666666666666,0.0,1.3333333333333333,3.0,3.0,0.0,4.0,6.0,2.0,0.0,3.0,6.0,6.0,2.0,6.0,5.0,4.0,2.0,0.0,5.0,1,6,1.0,4.0
118,119,2.0,2.0,4.0,2.0,3.0,1.3333333333333333,2.0,0.6666666666666666,2.6666666666666665,3.0,3.0,0.0,4.0,2.0,3.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,6.0,0,6,1.0,4.0
119,120,3.0,2.0,3.333333333333333,2.6666666666666665,2.0,3.0,0.0,0.0,2.6666666666666665,5.0,3.0,0.0,4.0,2.0,6.0,0.0,2.0,3.0,6.0,5.0,3.0,5.0,0.0,2.0,0.0,6.0,1,6,0.0,4.0
120,121,2.0,2.0,2.6666666666666665,2.0,2.0,1.3333333333333333,2.333333333333333,1.3333333333333333,0.0,3.0,2.6666666666666665,0.0,2.6666666666666665,3.0,6.0,5.0,3.0,5.0,2.0,1.0,4.0,0.0,6.0,2.0,0.0,5.0,1,6,1.0,4.0
121,122,2.0,2.0,4.0,1.6666666666666667,3.0,1.3333333333333333,3.0,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,3.0,6.0,0.0,3.0,6.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,1,6,1.0,4.0
122,123,2.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.6666666666666667,2.0,2.0,0.0,5.0,4.0,0.0,5.0,5.0,2.0,1.0,4.0,0.0,5.0,0.0,6.0,2.0,1,6,1.0,4.0
123,124,2.0,2.0,2.6666666666666665,2.0,2.0,1.6666666666666667,0.6666666666666666,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,0.0,2.0,1,6,0.0,4.0
124,125,2.0,2.0,0.6666666666666666,1.6666666666666667,5.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,0.6666666666666666,4.0,6.0,2.0,1.0,6.0,2.0,2.0,2.0,5.0,0.0,4.0,2.0,5.0,1.0,1,6,0.0,4.0
125,126,6.0,1.0,1.3333333333333333,2.0,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,2.0,2.6666666666666665,2.0,2.0,2.6666666666666665,5.0,2.0,0.0,2.0,6.0,6.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,1,6,1.0,5.0
126,127,1.0,2.0,0.6666666666666666,2.0,1.0,1.6666666666666667,0.0,0.0,0.0,3.0,3.0,0.0,1.3333333333333333,5.0,4.0,0.0,5.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1,6,0.0,4.0
127,128,5.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,6.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1,6,0.0,5.0
128,129,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,2.0,1.0,0.0,5.0,4.0,0.0,2.0,1.0,5.0,1.0,5.0,0.0,2.0,0.0,5.0,2.0,1,6,0.0,5.0
129,130,2.0,2.0,3.333333333333333,2.6666666666666665,3.0,1.0,2.0,0.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,3.0,3.0,0.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,0.0,6.0,1,6,0.0,4.0
130,131,2.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,4.0,2.0,5.0,0.0,2.0,2.0,5.0,2.0,5.0,3.0,5.0,5.0,0.0,6.0,1,6,0.0,5.0
131,132,5.0,1.0,0.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.6666666666666667,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,0.0,2.0,0.0,5.0,6.0,1,6,1.0,4.0
132,133,5.0,2.0,0.3333333333333333,2.0,3.6666666666666665,1.0,0.3333333333333333,0.0,4.0,2.0,3.0,0.3333333333333333,1.0,6.0,0.0,0.0,3.0,5.0,2.0,5.0,6.0,5.0,5.0,4.0,5.0,2.0,0,6,1.0,5.0
133,134,3.0,2.0,3.333333333333333,3.0,3.0,2.333333333333333,1.0,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,3.0,6.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0,0.0,2.0,0.0,5.0,1,6,1.0,4.0
134,135,2.0,2.0,0.0,2.333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,1,6,0.0,4.0
135,136,5.0,2.0,3.333333333333333,3.6666666666666665,3.0,0.6666666666666666,2.0,0.0,1.3333333333333333,3.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,5.0,6.0,6.0,5.0,0.0,5.0,0.0,0.0,5.0,1,6,1.0,4.0
136,137,3.0,2.0,3.333333333333333,2.0,5.0,1.3333333333333333,1.6666666666666667,0.0,4.0,3.0,1.6666666666666667,0.0,4.0,2.0,3.0,0.0,3.0,3.0,6.0,3.0,2.0,5.0,5.0,6.0,0.0,5.0,1,6,1.0,4.0
137,138,3.0,1.6666666666666667,0.6666666666666666,3.0,3.0,1.0,1.0,0.0,1.3333333333333333,3.0,2.6666666666666665,0.0,4.0,6.0,5.0,0.0,6.0,5.0,3.0,6.0,5.0,5.0,4.0,3.0,0.0,4.0,0,6,1.0,4.0
138,139,6.0,1.6666666666666667,2.333333333333333,1.3333333333333333,2.333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,1.6666666666666667,3.0,0.0,2.6666666666666665,3.0,2.0,5.0,3.0,6.0,6.0,2.0,6.0,1.0,5.0,5.0,0.0,6.0,0,6,0.0,4.0
139,140,3.0,2.0,2.0,4.0,5.0,1.6666666666666667,0.3333333333333333,0.0,4.0,2.0,3.0,0.0,4.0,6.0,5.0,0.0,6.0,3.0,6.0,3.0,5.0,5.0,1.0,3.0,0.0,6.0,1,6,0.0,5.0
140,141,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1,6,1.0,5.0
141,142,2.0,0.0,0.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6,0.0,1.0
142,143,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.0,1.6666666666666667,2.0,1.6666666666666667,0.0,2.0,0.0,4.0,4.0,1.0,4.0,1.0,4.0,0.0,5.0,0.0,5.0,4.0,1,6,1.0,4.0
143,144,3.0,1.0,0.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,1.0,0.0,2.6666666666666665,2.0,0.0,0.0,5.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,0.0,6.0,1,6,0.0,5.0
144,145,3.0,2.0,4.0,3.333333333333333,5.0,3.6666666666666665,0.3333333333333333,0.0,4.0,2.333333333333333,3.0,0.0,4.0,6.0,6.0,0.0,6.0,3.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,1.0,1,6,1.0,4.0
145,146,3.0,2.0,4.0,3.333333333333333,3.0,3.0,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,4.0,3.0,6.0,0.0,6.0,6.0,3.0,2.0,3.0,1.0,0.0,6.0,0.0,2.0,1,6,1.0,5.0
146,147,3.0,1.3333333333333333,1.3333333333333333,2.0,4.333333333333333,2.333333333333333,1.0,0.0,4.0,3.0,2.6666666666666665,0.6666666666666666,4.0,2.0,2.0,0.0,3.0,3.0,5.0,3.0,2.0,6.0,5.0,6.0,0.0,2.0,0,6,1.0,4.0
147,148,1.0,1.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,6.0,1,6,1.0,4.0
148,149,2.0,2.0,2.0,3.0,1.0,1.6666666666666667,0.6666666666666666,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,6.0,4.0,0.0,6.0,3.0,6.0,5.0,6.0,5.0,0.0,5.0,0.0,5.0,1,6,1.0,5.0
149,150,2.0,1.0,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,0.0,0.6666666666666666,3.6666666666666665,2.0,1.3333333333333333,2.333333333333333,5.0,5.0,0.0,1.0,3.0,2.0,4.0,6.0,1.0,2.0,5.0,6.0,2.0,1,6,0.0,5.0
150,151,3.0,2.0,2.6666666666666665,2.333333333333333,3.6666666666666665,1.3333333333333333,3.0,0.0,4.0,3.0,3.0,0.0,1.6666666666666667,2.0,3.0,0.0,6.0,6.0,3.0,6.0,6.0,3.0,6.0,3.0,0.0,3.0,0,6,0.0,4.0
151,152,2.0,2.0,3.333333333333333,2.6666666666666665,5.0,1.0,1.0,0.0,1.3333333333333333,3.0,1.3333333333333333,0.0,1.3333333333333333,6.0,5.0,0.0,5.0,5.0,3.0,3.0,2.0,0.0,2.0,4.0,0.0,2.0,1,6,1.0,5.0
152,153,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,0.0,3.0,0.0,0.0,3.0,1,6,1.0,5.0
153,154,2.0,2.0,1.3333333333333333,3.6666666666666665,1.0,1.3333333333333333,0.0,0.0,0.0,2.0,2.333333333333333,0.0,1.3333333333333333,6.0,1.0,0.0,5.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0,6,0.0,5.0
154,155,3.0,2.0,3.333333333333333,2.6666666666666665,2.0,2.333333333333333,0.0,0.0,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,3.0,6.0,0.0,3.0,5.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,2.0,0,6,1.0,4.0
155,156,6.0,2.0,2.0,3.333333333333333,3.0,2.333333333333333,1.0,0.0,2.6666666666666665,3.0,3.0,0.0,4.333333333333333,6.0,3.0,0.0,6.0,3.0,6.0,3.0,6.0,2.0,6.0,5.0,0.0,6.0,1,6,1.0,4.0
156,157,2.0,2.0,1.3333333333333333,1.6666666666666667,4.333333333333333,1.3333333333333333,1.0,0.0,0.0,3.0,3.0,0.0,1.3333333333333333,5.0,5.0,0.0,5.0,5.0,2.0,5.0,5.0,0.0,1.0,2.0,0.0,2.0,1,6,0.0,5.0
157,158,5.0,2.0,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,1.3333333333333333,2.333333333333333,0.6666666666666666,0.0,2.0,4.0,0.0,2.0,5.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,0,6,1.0,5.0
158,159,3.0,2.0,2.6666666666666665,3.333333333333333,3.0,2.333333333333333,3.0,0.0,4.0,3.0,2.333333333333333,0.0,4.0,3.0,2.0,0.0,5.0,6.0,6.0,2.0,6.0,3.0,6.0,6.0,0.0,2.0,1,6,1.0,4.0
159,160,2.0,2.0,2.333333333333333,2.0,3.0,1.0,1.0,2.0,1.3333333333333333,3.6666666666666665,3.0,1.3333333333333333,2.6666666666666665,3.0,5.0,6.0,5.0,2.0,2.0,5.0,5.0,2.0,0.0,1.0,2.0,2.0,1,6,1.0,4.0
160,161,3.0,2.0,4.0,4.0,4.333333333333333,1.0,3.0,0.0,4.0,4.333333333333333,3.0,0.6666666666666666,4.0,6.0,3.0,0.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,6.0,1,6,0.0,3.0
161,162,3.0,2.0,2.6666666666666665,2.333333333333333,3.6666666666666665,2.333333333333333,2.333333333333333,0.0,2.6666666666666665,4.333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,5.0,2.0,0.0,2.0,3.0,6.0,5.0,2.0,5.0,6.0,0.0,0.0,5.0,1,6,1.0,5.0
162,163,1.0,1.0,0.0,1.6666666666666667,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,6.0,1,6,0.0,4.0
163,164,3.0,2.0,0.3333333333333333,1.3333333333333333,3.6666666666666665,3.0,0.0,0.6666666666666666,4.0,3.0,2.0,0.6666666666666666,4.0,6.0,2.0,0.0,2.0,6.0,5.0,3.0,3.0,5.0,0.0,3.0,6.0,4.0,0,6,0.0,5.0
164,165,3.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,2.6666666666666665,3.0,2.6666666666666665,0.0,4.0,3.0,2.0,0.0,2.0,5.0,6.0,5.0,6.0,5.0,0.0,5.0,0.0,2.0,0,6,1.0,4.0
165,166,3.0,2.0,3.333333333333333,1.6666666666666667,3.0,1.3333333333333333,3.0,1.0,4.0,3.0,3.0,0.3333333333333333,2.6666666666666665,5.0,3.0,0.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,5.0,0,6,0.0,4.0
166,167,6.0,2.0,2.0,2.6666666666666665,0.0,2.333333333333333,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,2.6666666666666665,5.0,6.0,0.0,6.0,6.0,3.0,0.0,6.0,5.0,0.0,6.0,0.0,1.0,1,6,0.0,4.0
167,168,2.0,2.0,2.6666666666666665,2.6666666666666665,5.0,2.0,2.333333333333333,1.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,5.0,5.0,5.0,5.0,6.0,3.0,6.0,6.0,5.0,3.0,5.0,0.0,2.0,1,6,1.0,4.0
168,169,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,3.0,2.0,1.3333333333333333,1.3333333333333333,1.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1,6,0.0,4.0
169,170,2.0,1.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,2.0,1.3333333333333333,0.0,5.0,2.0,0.0,5.0,1.0,5.0,1.0,2.0,0.0,5.0,0.0,5.0,1.0,1,6,1.0,4.0
170,171,5.0,2.0,3.333333333333333,2.0,3.0,1.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,6.0,6.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1,6,1.0,5.0
171,172,2.0,2.0,0.6666666666666666,2.0,3.6666666666666665,1.3333333333333333,2.0,0.0,0.0,3.0,3.0,1.3333333333333333,0.0,6.0,2.0,0.0,3.0,2.0,2.0,2.0,5.0,0.0,6.0,0.0,5.0,2.0,1,6,0.0,4.0
172,173,5.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,5.0,1.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,1,6,1.0,4.0
174,175,2.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.0,1.3333333333333333,0.0,2.333333333333333,2.0,2.0,3.333333333333333,5.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,0.0,1.0,5.0,2.0,1.0,1,6,1.0,4.0
175,176,1.0,1.0,0.0,2.0,0.0,1.0,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,6.0,1,6,1.0,4.0
176,177,3.0,2.0,2.6666666666666665,4.0,5.0,2.333333333333333,1.0,0.0,1.3333333333333333,3.6666666666666665,2.6666666666666665,0.0,0.0,6.0,3.0,0.0,6.0,3.0,6.0,3.0,6.0,0.0,3.0,0.0,0.0,2.0,1,6,0.0,4.0
177,178,2.0,1.0,1.3333333333333333,1.3333333333333333,3.0,2.333333333333333,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,0.0,5.0,6.0,0.0,5.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,5.0,1,6,0.0,5.0
178,179,2.0,2.0,1.3333333333333333,2.333333333333333,4.333333333333333,1.6666666666666667,2.333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,3.0,0.0,0.0,6.0,2.0,6.0,6.0,2.0,2.0,3.0,4.0,0.0,6.0,1,6,1.0,4.0
179,180,2.0,2.0,2.0,3.6666666666666665,2.0,1.0,0.6666666666666666,0.0,4.0,2.333333333333333,3.0,0.0,4.0,3.0,3.0,0.0,6.0,2.0,6.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,1,6,1.0,4.0
180,181,3.0,2.0,2.0,2.333333333333333,4.333333333333333,1.0,2.333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,6.0,2.0,0.0,3.0,6.0,3.0,6.0,2.0,6.0,3.0,5.0,0.0,2.0,1,6,1.0,4.0
181,182,3.0,2.0,2.6666666666666665,2.333333333333333,5.0,2.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,3.333333333333333,3.0,1.3333333333333333,1.3333333333333333,6.0,5.0,5.0,3.0,6.0,3.0,6.0,6.0,3.0,4.0,5.0,5.0,5.0,1,6,1.0,5.0
182,183,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,0.0,1.3333333333333333,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,6.0,0.0,3.0,2.0,1,6,1.0,5.0
183,184,2.0,2.0,2.6666666666666665,3.333333333333333,3.0,2.333333333333333,3.0,1.3333333333333333,1.3333333333333333,3.0,3.0,0.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0,2.0,1,6,0.0,4.0
184,185,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2.0,1.3333333333333333,1.0,2.0,4.0,0.0,2.0,4.0,4.0,4.0,5.0,0.0,5.0,4.0,5.0,5.0,1,6,1.0,4.0
185,186,3.0,2.0,2.0,1.6666666666666667,3.0,0.3333333333333333,2.6666666666666665,0.0,4.0,3.0,3.0,0.6666666666666666,2.6666666666666665,3.0,2.0,0.0,3.0,6.0,6.0,6.0,2.0,3.0,3.0,2.0,0.0,3.0,1,6,0.0,4.0
186,187,2.0,2.0,1.3333333333333333,2.6666666666666665,2.0,2.333333333333333,0.0,0.0,1.3333333333333333,2.333333333333333,3.0,0.0,1.3333333333333333,2.0,1.0,0.0,5.0,2.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,1,6,0.0,4.0
187,188,2.0,1.0,0.3333333333333333,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,1,6,1.0,5.0
188,189,6.0,2.0,2.6666666666666665,3.333333333333333,4.333333333333333,3.0,2.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,6.0,0.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0,2.0,0.0,5.0,1,6,1.0,5.0
189,190,2.0,2.0,2.0,2.6666666666666665,3.0,3.0,0.0,0.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,3.0,5.0,0.0,3.0,3.0,6.0,3.0,5.0,2.0,0.0,3.0,0.0,5.0,0,6,1.0,5.0
190,191,3.0,2.0,4.0,3.0,4.333333333333333,1.6666666666666667,2.333333333333333,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,3.0,0.0,6.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,0.0,2.0,1,6,0.0,5.0
191,192,2.0,2.0,2.6666666666666665,2.0,2.6666666666666665,2.333333333333333,0.3333333333333333,2.0,0.0,1.0,3.0,0.3333333333333333,4.0,3.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,0.0,5.0,6.0,0.0,6.0,1,6,0.0,5.0
192,193,1.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,2.0,1.3333333333333333,0.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,2.0,6.0,0.0,6.0,1.0,1,6,0.0,4.0
193,194,1.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.0,2.0,1.3333333333333333,0.0,5.0,5.0,4.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,5.0,2.0,1,6,0.0,5.0
194,195,1.0,1.0,0.6666666666666666,1.3333333333333333,2.333333333333333,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,0,6,1.0,4.0
